frame_id,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,posture,action
5427,5,920,159,1169,250,standing,diet
5427,6,741,553,984,657,side lying,normal
5427,7,582,32,917,288,side lying,normal
5427,8,1116,311,1197,541,prone lying,normal
5428,1,668,399,978,575,standing,normal
5428,2,932,272,1162,418,prone lying,normal
5428,3,939,389,1142,558,side lying,normal
5428,4,904,504,1108,625,side lying,normal
5428,5,920,159,1168,250,standing,diet
5428,6,741,553,984,657,side lying,normal
5428,7,582,32,917,288,side lying,normal
5428,8,1115,311,1197,541,prone lying,normal
5429,1,668,399,977,575,standing,normal
5429,2,932,272,1163,418,prone lying,normal
5429,3,940,389,1142,558,side lying,normal
5429,4,904,504,1108,625,side lying,normal
5429,5,921,160,1167,250,standing,diet
5429,6,741,553,984,657,side lying,normal
5429,7,582,32,917,288,side lying,normal
5429,8,1114,311,1197,542,prone lying,normal
5430,1,668,399,977,575,standing,normal
5430,2,932,272,1163,418,prone lying,normal
5430,3,939,388,1143,558,side lying,normal
5430,4,904,504,1108,625,side lying,normal
5430,5,922,160,1168,250,standing,diet
5430,6,741,553,984,657,side lying,normal
5430,7,582,32,917,288,side lying,normal
5430,8,1114,311,1197,542,prone lying,normal
5431,1,668,399,977,574,standing,normal
5431,2,933,273,1163,418,prone lying,normal
5431,3,940,388,1142,558,side lying,normal
5431,4,904,504,1108,625,side lying,normal
5431,5,925,161,1168,250,standing,diet
5431,6,741,553,984,657,side lying,normal
5431,7,581,32,917,288,side lying,normal
5431,8,1114,311,1197,542,prone lying,normal
5432,1,668,399,977,574,standing,normal
5432,2,932,273,1163,418,prone lying,normal
5432,3,940,388,1142,558,side lying,normal
5432,4,904,504,1108,625,side lying,normal
5432,5,929,162,1172,251,standing,diet
5432,6,741,553,984,657,side lying,normal
5432,7,581,32,917,288,side lying,normal
5432,8,1114,311,1197,543,prone lying,normal
5433,1,668,399,977,574,standing,normal
5433,2,933,273,1163,419,prone lying,normal
5433,3,939,388,1142,558,side lying,normal
5433,4,905,505,1107,625,side lying,normal
5433,5,933,162,1175,251,standing,diet
5433,6,741,553,984,657,side lying,normal
5433,7,581,32,917,288,side lying,normal
5433,8,1114,311,1197,543,prone lying,normal
5434,1,668,399,978,575,standing,normal
5434,2,932,273,1163,419,prone lying,normal
5434,3,939,388,1143,558,side lying,normal
5434,4,905,505,1107,625,side lying,normal
5434,5,933,161,1175,251,standing,diet
5434,6,741,553,984,657,side lying,normal
5434,7,581,32,917,288,side lying,normal
5434,8,1114,311,1197,543,prone lying,normal
5435,1,668,399,977,575,standing,normal
5435,2,932,273,1163,419,prone lying,normal
5435,3,939,388,1142,558,side lying,normal
5435,4,906,505,1107,625,side lying,normal
5435,5,932,160,1174,251,standing,diet
5435,6,741,553,984,657,side lying,normal
5435,7,581,32,918,288,side lying,normal
5435,8,1114,311,1197,543,prone lying,normal
5436,1,667,399,977,575,standing,normal
5436,2,932,273,1163,419,prone lying,normal
5436,3,939,388,1142,558,side lying,normal
5436,4,906,506,1107,625,side lying,normal
5436,5,929,159,1172,251,standing,diet
5436,6,741,553,984,657,side lying,normal
5436,7,582,32,918,288,side lying,normal
5436,8,1114,310,1197,543,prone lying,normal
5437,1,667,399,977,575,standing,normal
5437,2,932,273,1163,419,prone lying,normal
5437,3,939,388,1142,558,side lying,normal
5437,4,906,506,1107,625,side lying,normal
5437,5,926,159,1171,251,standing,diet
5437,6,740,553,985,657,side lying,normal
5437,7,582,32,918,288,side lying,normal
5437,8,1114,310,1197,543,prone lying,normal
5438,1,667,399,977,574,standing,normal
5438,2,932,273,1164,419,prone lying,normal
5438,3,939,388,1142,558,side lying,normal
5438,4,906,506,1107,625,side lying,normal
5438,5,925,159,1171,251,standing,diet
5438,6,740,553,985,657,side lying,normal
5438,7,582,32,918,288,side lying,normal
5438,8,1114,310,1197,543,prone lying,normal
5439,1,667,399,977,574,standing,normal
5439,2,932,272,1164,419,prone lying,normal
5439,3,939,388,1142,558,side lying,normal
5439,4,906,506,1107,625,side lying,normal
5439,5,925,158,1170,251,standing,diet
5439,6,741,553,984,657,side lying,normal
5439,7,582,32,918,288,side lying,normal
5439,8,1114,310,1197,543,prone lying,normal
5440,1,667,398,978,575,standing,normal
5440,2,932,272,1164,419,prone lying,normal
5440,3,939,388,1142,558,side lying,normal
5440,4,906,506,1107,625,side lying,normal
5440,5,926,158,1170,251,standing,diet
5440,6,740,553,985,657,side lying,normal
5440,7,582,32,918,288,side lying,normal
5440,8,1114,310,1197,543,prone lying,normal
5441,1,667,398,977,575,standing,normal
5441,2,932,272,1164,419,prone lying,normal
5441,3,939,388,1142,558,side lying,normal
5441,4,906,506,1107,625,side lying,normal
5441,5,925,158,1169,251,standing,diet
5441,6,740,553,985,657,side lying,normal
5441,7,582,32,918,288,side lying,normal
5441,8,1114,310,1197,543,prone lying,normal
5442,1,667,398,977,575,standing,normal
5442,2,932,272,1164,419,prone lying,normal
5442,3,939,389,1142,558,side lying,normal
5442,4,906,506,1107,625,side lying,normal
5442,5,925,158,1169,250,standing,diet
5442,6,740,552,985,657,side lying,normal
5442,7,582,32,918,288,side lying,normal
5442,8,1114,310,1197,543,prone lying,normal
5443,1,667,398,977,575,standing,normal
5443,2,932,272,1164,419,prone lying,normal
5443,3,938,388,1142,558,side lying,normal
5443,4,906,506,1107,625,side lying,normal
5443,5,925,158,1169,250,standing,diet
5443,6,740,552,985,657,side lying,normal
5443,7,582,32,918,288,side lying,normal
5443,8,1114,310,1197,543,prone lying,normal
5444,1,667,398,977,574,standing,normal
5444,2,932,272,1164,419,prone lying,normal
5444,3,938,388,1142,558,side lying,normal
5444,4,906,506,1107,625,side lying,normal
5444,5,925,158,1169,251,standing,diet
5444,6,740,552,985,657,side lying,normal
5444,7,582,32,918,288,side lying,normal
5444,8,1113,310,1198,543,prone lying,normal
5445,1,667,397,977,574,standing,normal
5445,2,932,272,1164,419,prone lying,normal
5445,3,938,388,1142,558,side lying,normal
5445,4,906,506,1107,625,side lying,normal
5445,5,925,158,1169,251,standing,diet
5445,6,740,552,985,657,side lying,normal
5445,7,582,32,918,288,side lying,normal
5445,8,1113,310,1198,543,prone lying,normal
5446,1,667,397,977,574,standing,normal
5446,2,932,272,1164,419,prone lying,normal
5446,3,938,388,1141,558,side lying,normal
5446,4,906,506,1107,625,side lying,normal
5446,5,925,158,1169,251,standing,diet
5446,6,741,552,985,657,side lying,normal
5446,7,582,32,918,288,side lying,normal
5446,8,1113,310,1198,543,prone lying,normal
5447,1,667,397,977,574,standing,normal
5447,2,932,272,1164,419,prone lying,normal
5447,3,938,388,1141,558,side lying,normal
5447,4,906,506,1107,625,side lying,normal
5447,5,924,158,1168,252,standing,diet
5447,6,741,552,985,657,side lying,normal
5447,7,582,32,918,288,side lying,normal
5447,8,1113,311,1198,543,prone lying,normal
5448,1,667,397,977,574,standing,normal
5448,2,932,272,1164,419,prone lying,normal
5448,3,939,389,1141,558,side lying,normal
5448,4,906,506,1107,625,side lying,normal
5448,5,924,158,1168,252,standing,diet
5448,6,741,552,985,657,side lying,normal
5448,7,582,32,918,288,side lying,normal
5448,8,1113,311,1198,543,prone lying,normal
5449,1,667,397,977,574,standing,normal
5449,2,932,272,1164,419,prone lying,normal
5449,3,939,389,1141,558,side lying,normal
5449,4,906,506,1107,625,side lying,normal
5449,5,924,158,1168,252,standing,diet
5449,6,741,552,985,657,side lying,normal
5449,7,582,32,918,288,side lying,normal
5449,8,1113,311,1197,543,prone lying,normal
5450,1,667,397,977,574,standing,normal
5450,2,932,272,1164,419,prone lying,normal
5450,3,939,389,1141,558,side lying,normal
5450,4,906,506,1108,625,side lying,normal
5450,5,924,158,1167,252,standing,diet
5450,6,741,552,985,657,side lying,normal
5450,7,582,32,918,288,side lying,normal
5450,8,1115,311,1199,542,prone lying,normal
5451,1,667,397,977,574,standing,normal
5451,2,932,272,1164,419,prone lying,normal
5451,3,939,389,1141,558,side lying,normal
5451,4,905,505,1108,625,side lying,normal
5451,5,924,158,1167,252,standing,diet
5451,6,741,552,985,657,side lying,normal
5451,7,582,32,918,288,side lying,normal
5451,8,1115,311,1199,542,prone lying,normal
5452,1,667,397,977,574,standing,normal
5452,2,932,272,1164,419,prone lying,normal
5452,3,939,389,1141,558,side lying,normal
5452,4,905,505,1108,625,side lying,normal
5452,5,925,158,1168,252,standing,diet
5452,6,741,552,986,657,side lying,normal
5452,7,582,32,918,288,side lying,normal
5452,8,1116,311,1199,542,prone lying,normal
5453,1,667,397,977,574,standing,normal
5453,2,932,272,1164,419,prone lying,normal
5453,3,939,389,1141,558,side lying,normal
5453,4,905,505,1108,625,side lying,normal
5453,5,925,158,1168,252,standing,diet
5453,6,741,552,986,657,side lying,normal
5453,7,582,32,918,288,side lying,normal
5453,8,1114,311,1198,542,prone lying,normal
5454,1,668,398,978,575,standing,normal
5454,2,932,272,1164,419,prone lying,normal
5454,3,939,389,1141,558,side lying,normal
5454,4,905,504,1108,625,side lying,normal
5454,5,925,158,1168,252,standing,diet
5454,6,741,552,986,657,side lying,normal
5454,7,582,32,918,288,side lying,normal
5454,8,1113,310,1197,542,prone lying,normal
5455,1,668,398,978,575,standing,normal
5455,2,932,272,1164,419,prone lying,normal
5455,3,939,389,1141,558,side lying,normal
5455,4,905,504,1108,625,side lying,normal
5455,5,925,158,1168,252,standing,diet
5455,6,741,552,986,657,side lying,normal
5455,7,582,32,918,288,side lying,normal
5455,8,1113,310,1197,542,prone lying,normal
5456,1,668,398,978,575,standing,normal
5456,2,932,272,1164,419,prone lying,normal
5456,3,938,389,1141,558,side lying,normal
5456,4,904,504,1109,625,side lying,normal
5456,5,925,158,1168,252,standing,diet
5456,6,741,552,986,657,side lying,normal
5456,7,582,32,918,288,side lying,normal
5456,8,1113,310,1198,542,prone lying,normal
5457,1,668,398,978,575,standing,normal
5457,2,932,272,1164,419,prone lying,normal
5457,3,938,389,1141,558,side lying,normal
5457,4,904,503,1109,625,side lying,normal
5457,5,925,158,1168,252,standing,diet
5457,6,741,552,986,657,side lying,normal
5457,7,582,32,918,288,side lying,normal
5457,8,1113,310,1198,543,prone lying,normal
5458,1,667,398,978,575,standing,normal
5458,2,932,272,1164,419,prone lying,normal
5458,3,938,389,1141,558,side lying,normal
5458,4,905,503,1108,625,side lying,normal
5458,5,926,159,1166,251,standing,diet
5458,6,741,552,986,657,side lying,normal
5458,7,582,32,918,288,side lying,normal
5458,8,1113,311,1197,543,prone lying,normal
5459,1,667,398,978,575,standing,normal
5459,2,932,272,1164,419,prone lying,normal
5459,3,938,389,1141,558,side lying,normal
5459,4,905,503,1109,625,side lying,normal
5459,5,927,159,1165,251,standing,diet
5459,6,741,552,986,657,side lying,normal
5459,7,582,32,918,288,side lying,normal
5459,8,1113,311,1198,543,prone lying,normal
5460,1,667,397,978,575,standing,normal
5460,2,932,272,1164,419,prone lying,normal
5460,3,938,389,1141,558,side lying,normal
5460,4,905,503,1108,625,side lying,normal
5460,5,926,159,1164,251,standing,diet
5460,6,741,552,986,657,side lying,normal
5460,7,582,32,918,288,side lying,normal
5460,8,1113,311,1197,543,prone lying,normal
5461,1,667,397,978,574,standing,normal
5461,2,932,272,1164,419,prone lying,normal
5461,3,939,389,1142,558,side lying,normal
5461,4,905,503,1108,625,side lying,normal
5461,5,926,160,1164,250,standing,diet
5461,6,741,552,986,657,side lying,normal
5461,7,582,32,918,288,side lying,normal
5461,8,1113,311,1198,543,prone lying,normal
5462,1,668,398,978,575,standing,normal
5462,2,932,272,1164,419,prone lying,normal
5462,3,939,389,1142,558,side lying,normal
5462,4,905,503,1108,625,side lying,normal
5462,5,926,160,1164,250,standing,diet
5462,6,741,552,986,657,side lying,normal
5462,7,582,32,918,288,side lying,normal
5462,8,1113,311,1198,543,prone lying,normal
5463,1,668,398,978,575,standing,normal
5463,2,932,272,1164,419,prone lying,normal
5463,3,939,389,1142,558,side lying,normal
5463,4,905,503,1108,625,side lying,normal
5463,5,925,159,1164,250,standing,diet
5463,6,741,552,986,657,side lying,normal
5463,7,582,32,918,288,side lying,normal
5463,8,1113,311,1198,543,prone lying,normal
5464,1,668,398,978,575,standing,normal
5464,2,932,272,1164,419,prone lying,normal
5464,3,939,389,1142,558,side lying,normal
5464,4,905,503,1108,625,side lying,normal
5464,5,924,159,1165,250,standing,diet
5464,6,741,552,986,657,side lying,normal
5464,7,582,32,918,288,side lying,normal
5464,8,1113,311,1198,543,prone lying,normal
5465,1,668,399,978,576,standing,normal
5465,2,933,272,1163,418,prone lying,normal
5465,3,939,389,1142,558,side lying,normal
5465,4,905,503,1108,625,side lying,normal
5465,5,924,159,1165,250,standing,diet
5465,6,741,552,986,657,side lying,normal
5465,7,582,32,918,288,side lying,normal
5465,8,1113,311,1198,543,prone lying,normal
5466,1,668,399,978,576,standing,normal
5466,2,933,272,1163,418,prone lying,normal
5466,3,939,389,1142,558,side lying,normal
5466,4,905,503,1108,625,side lying,normal
5466,5,924,158,1164,250,standing,diet
5466,6,741,552,986,657,side lying,normal
5466,7,582,32,918,288,side lying,normal
5466,8,1113,311,1198,543,prone lying,normal
5467,1,668,399,978,576,standing,normal
5467,2,932,272,1163,418,prone lying,normal
5467,3,939,389,1142,558,side lying,normal
5467,4,905,502,1109,625,side lying,normal
5467,5,924,158,1164,250,standing,diet
5467,6,741,552,986,657,side lying,normal
5467,7,582,32,918,288,side lying,normal
5467,8,1113,311,1198,543,prone lying,normal
5468,1,668,399,978,576,standing,normal
5468,2,932,272,1164,418,prone lying,normal
5468,3,939,389,1142,558,side lying,normal
5468,4,905,502,1108,625,side lying,normal
5468,5,925,158,1164,250,standing,diet
5468,6,741,552,986,657,side lying,normal
5468,7,582,32,918,288,side lying,normal
5468,8,1113,311,1198,543,prone lying,normal
5469,1,667,398,978,575,standing,normal
5469,2,932,272,1164,418,prone lying,normal
5469,3,939,389,1142,558,side lying,normal
5469,4,906,503,1108,625,side lying,normal
5469,5,925,158,1165,250,standing,diet
5469,6,741,552,986,657,side lying,normal
5469,7,582,32,918,288,side lying,normal
5469,8,1113,310,1198,543,prone lying,normal
5470,1,667,398,978,575,standing,normal
5470,2,932,272,1164,418,prone lying,normal
5470,3,939,389,1142,558,side lying,normal
5470,4,906,503,1108,625,side lying,normal
5470,5,925,158,1165,250,standing,diet
5470,6,741,552,985,657,side lying,normal
5470,7,582,32,918,288,side lying,normal
5470,8,1113,310,1198,543,prone lying,normal
5471,1,667,398,978,575,standing,normal
5471,2,932,272,1164,419,prone lying,normal
5471,3,939,389,1142,558,side lying,normal
5471,4,907,504,1107,625,side lying,normal
5471,5,925,158,1165,250,standing,diet
5471,6,741,552,985,657,side lying,normal
5471,7,582,32,918,288,side lying,normal
5471,8,1113,310,1198,543,prone lying,normal
5472,1,667,397,978,574,standing,normal
5472,2,932,272,1164,419,prone lying,normal
5472,3,939,389,1142,558,side lying,normal
5472,4,906,504,1108,625,side lying,normal
5472,5,925,158,1165,250,standing,diet
5472,6,741,552,985,657,side lying,normal
5472,7,582,32,918,288,side lying,normal
5472,8,1113,310,1198,543,prone lying,normal
5473,1,667,397,978,574,standing,normal
5473,2,932,272,1164,419,prone lying,normal
5473,3,939,389,1142,558,side lying,normal
5473,4,907,504,1107,625,side lying,normal
5473,5,926,158,1165,250,standing,diet
5473,6,741,552,985,657,side lying,normal
5473,7,582,32,918,288,side lying,normal
5473,8,1113,310,1198,543,prone lying,normal
5474,1,667,397,978,574,standing,normal
5474,2,932,272,1164,419,prone lying,normal
5474,3,939,389,1142,558,side lying,normal
5474,4,906,504,1108,625,side lying,normal
5474,5,926,158,1166,250,standing,diet
5474,6,741,552,985,657,side lying,normal
5474,7,582,32,918,288,side lying,normal
5474,8,1113,310,1198,543,prone lying,normal
5475,1,668,398,978,575,standing,normal
5475,2,932,272,1164,419,prone lying,normal
5475,3,939,389,1142,558,side lying,normal
5475,4,906,504,1108,625,side lying,normal
5475,5,926,158,1166,250,standing,diet
5475,6,741,552,985,657,side lying,normal
5475,7,582,32,918,288,side lying,normal
5475,8,1113,310,1198,543,prone lying,normal
5476,1,668,398,978,575,standing,normal
5476,2,932,272,1164,419,prone lying,normal
5476,3,939,389,1142,558,side lying,normal
5476,4,906,504,1108,625,side lying,normal
5476,5,925,158,1167,251,standing,diet
5476,6,741,552,985,657,side lying,normal
5476,7,582,32,918,288,side lying,normal
5476,8,1113,310,1198,543,prone lying,normal
5477,1,667,398,977,575,standing,normal
5477,2,932,272,1164,419,prone lying,normal
5477,3,939,389,1142,558,side lying,normal
5477,4,906,504,1108,625,side lying,normal
5477,5,926,158,1168,251,standing,diet
5477,6,741,552,985,657,side lying,normal
5477,7,581,32,918,288,side lying,normal
5477,8,1113,310,1198,543,prone lying,normal
5478,1,668,398,978,575,standing,normal
5478,2,932,272,1164,419,prone lying,normal
5478,3,939,389,1142,558,side lying,normal
5478,4,907,504,1107,625,side lying,normal
5478,5,926,158,1169,251,standing,diet
5478,6,741,552,985,657,side lying,normal
5478,7,581,32,918,288,side lying,normal
5478,8,1113,310,1198,543,prone lying,normal
5479,1,667,398,977,575,standing,normal
5479,2,932,272,1164,419,prone lying,normal
5479,3,939,389,1142,558,side lying,normal
5479,4,907,504,1107,625,side lying,normal
5479,5,926,158,1169,252,standing,diet
5479,6,740,552,986,658,side lying,normal
5479,7,581,33,918,288,side lying,normal
5479,8,1114,310,1197,541,prone lying,normal
5480,1,668,397,978,574,standing,normal
5480,2,932,272,1164,419,prone lying,normal
5480,3,939,389,1142,558,side lying,normal
